Bill Name,Summary,Representative,Committee,Preamble,Word Link
H. 3156,Driver's licenses,Rep. Rutherford,Education and Public Works,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 56-5-2956 SO AS TO PROVIDE ALL EVIDENCE OF THE SUSPENSION OF DRIVERS' LICENSES FOR REFUSAL TO SUBMIT TO TESTING FOR ALCOHOL CONCENTRATIONS AND ANY ENTRY IN THE DRIVING RECORDS OF PERSONS SHOWING THEY WERE ISSUED TEMPORARY DRIVERS' LICENSES OR THAT THEY WERE REQUIRED TO INSTALL IGNITION INTERLOCK DEVICES ON VEHICLES THEY DRIVE MUST BE REMOVED FROM THEIR DRIVING RECORDS IF THEY SUBSEQUENTLY WERE ACQUITTED OF DRIVING WITH UNLAWFUL ALCOHOL CONCENTRATIONS.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3156.docx
H. 3157,Hunting and fishing licenses for adoptees,Rep. Yow,"Agriculture, Natural Resources and Environmental Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 50-9-30, RELATING TO HUNTING AND FISHING LICENSE RESIDENCY REQUIREMENTS, SO AS TO ALLOW FOR AN ADOPTED CHILD TO BE ELIGIBLE FOR A LIFETIME RECREATIONAL LICENSE; AND BY AMENDING SECTION 50-9-520, RELATING TO LIFETIME STATEWIDE COMBINATION LICENSES; SO AS TO PROVIDE AN ADOPTED CHILD MAY OBTAIN A COMBINATION LICENSE AT NO COST.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3157.docx
H. 3158,Utility terrain vehicles,Rep. Yow,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 56-2-140 SO AS TO DEFINE THE TERM ""UTILITY TERRAIN VEHICLE"" AND PROVIDE FOR THE REGISTRATION AND OPERATION OF THEM ON THE HIGHWAYS AND STREETS OF THE STATE; TO AMEND SECTION 56-1-10, RELATING TO DEFINITIONS, SO AS TO REVISE THE DEFINITION OF THE TERM ""OFF-ROAD USE ONLY""; AND TO AMEND SECTION 38-77-30, RELATING TO DEFINITIONS, SO AS TO REVISE THE DEFINITION OF THE TERM ""INDIVIDUAL PRIVATE PASSENGER AUTOMOBILE"" TO INCLUDE CERTAIN UTILITY TERRAIN VEHICLES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3158.docx
H. 3159,Law enforcement officers,Rep. Yow,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 23-31-600, RELATING TO RETIRED PERSONNEL, IDENTIFICATION CARDS, AND QUALIFICATION FOR CARRYING CONCEALED WEAPONS, SO AS TO DELETE THE PROVISION THAT RESTRICTS THE CARRYING OF CONCEALED WEAPONS ONTO CERTAIN PREMISES, AND TO PROVIDE AT NO CHARGE, THE STATE LAW ENFORCEMENT DIVISION SHALL ISSUE CONCEALED WEAPON PERMITS UNDER CERTAIN CIRCUMSTANCES TO CERTAIN HOLDERS OF QUALIFIED RETIRED LAW ENFORCEMENT OFFICER CREDENTIALS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3159.docx
H. 3160,Uniform Antidiscrimination Act,Rep. Rutherford,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""UNIFORM ANTIDISCRIMINATION ACT"" BY ADDING SECTION 31-21-65 SO AS TO PROHIBIT DISCRIMINATION IN HOUSING ON THE BASIS OF RACE, COLOR, OR NATIONAL ORIGIN, AND TO DEFINE A NECESSARY TERM; BY ADDING SECTION 45-9-11 SO AS TO PROHIBIT DISCRIMINATION IN PUBLIC ACCOMMODATIONS ON THE BASIS OF RACE, COLOR, OR NATIONAL ORIGIN, AND TO DEFINE A NECESSARY TERM; BY ADDING SECTION 59-63-41 SO AS TO PROHIBIT DISCRIMINATION IN CERTAIN SCHOOL OR SCHOOL ADMINISTRATIVE MATTERS ON THE BASIS OF RACE, COLOR, OR NATIONAL ORIGIN, TO DEFINE A NECESSARY TERM, AND TO LIMIT LIABILITY OF EDUCATION ORGANIZATIONS IN CERTAIN CIRCUMSTANCES; BY AMENDING SECTION 1-13-20, RELATING TO THE POLICY OF THE STATE HUMAN AFFAIRS COMMISSION, SO AS TO EXPAND THE DEFINITION OF ""DISCRIMINATION""; BY AMENDING SECTION 1-13-30, RELATING TO DEFINITIONS IN THE SOUTH CAROLINA HUMAN AFFAIRS LAW, SO AS TO CLARIFY A DEFINITION; BY AMENDING SECTION 1-13-80, RELATING TO UNLAWFUL EMPLOYMENT PRACTICES AND EXCEPTIONS UNDER THE SOUTH CAROLINA HUMAN AFFAIRS LAW, SO AS TO PROHIBIT DISCRIMINATION BY AN EMPLOYER ON THE BASIS OF AN INDIVIDUAL'S GENDER IDENTITY OR SEXUAL ORIENTATION, AND TO LIMIT THE LIABILITY OF COVERED EMPLOYERS IN CERTAIN CIRCUMSTANCES; AND BY AMENDING SECTION 1-32-60, RELATING TO APPLICABILITY AND CONSTRUCTION OF THE SOUTH CAROLINA RELIGIOUS FREEDOM ACT, SECTION 31-21-40, RELATING TO DISCRIMINATION IN RELATION TO SALE OR RENTAL OF PROPERTY UNDER THE SOUTH CAROLINA FAIR HOUSING LAW, SECTION 31-21-50, RELATING TO DISCRIMINATION IN RELATION TO MEMBERSHIP OR PARTICIPATION IN CERTAIN REALTOR SERVICES AND ORGANIZATIONS,  SECTION 31-21-60, RELATING TO DISCRIMINATION IN RELATION TO RESIDENTIAL REAL ESTATE-RELATED TRANSACTIONS, SECTION 44-69-80, RELATING TO DISCRIMINATION BY HOME HEALTH AGENCIES ON CERTAIN BASES, SECTION 44-71-90, RELATING TO DISCRIMINATION BY HOSPICES ON CERTAIN BASES, AND SECTION 45-9-10, RELATING TO THE RIGHT TO EQUAL ENJOYMENT OF AND PRIVILEGES TO PUBLIC ACCOMMODATIONS, ALL SO AS TO MAKE CONFORMING CHANGES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3160.docx
H. 3161,FOIA exemptions,Rep. Rutherford,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 30-4-40, RELATING TO MATTERS EXEMPT OR PROHIBITED FROM DISCLOSURE UNDER THE FREEDOM OF INFORMATION ACT, SO AS TO PROHIBIT THE DISCLOSURE OF RECORDINGS OF TELEPHONE CONVERSATIONS OF INMATES AND THEIR VISITORS MADE BY THE FACILITY IN WHICH THE INMATE IS INCARCERATED.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3161.docx
H. 3162,Commission on Hearing Aid Specialists,Rep. M. M. Smith,"Labor, Commerce and Industry","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 40-25-40, RELATING TO COMMISSION OF HEARING AID SPECIALISTS, SO AS TO CORRECT AN ARCHAIC REFERENCE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3162.docx
H. 3163,Occupational diseases,Rep. M. M. Smith,"Labor, Commerce and Industry","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 42-11-30, RELATING TO OCCUPATIONAL DISEASES COMPENSABLE UNDER WORKERS' COMPENSATION AND CONDITIONS PRESUMED TO HAVE ARISEN OUT OF AND IN THE COURSE OF EMPLOYMENT FOR FIREFIGHTERS, SO AS TO INCLUDE STROKE, AND TO REVISE PRESUMPTION ENTITLEMENT CRITERIA TO INCLUDE CONDITIONS DEVELOPED WHILE ACTIVELY ON DUTY INSTEAD OF ACTIVELY ENGAGED IN FIREFIGHTING.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3163.docx
H. 3164,Insurance claims,Rep. Wooten,"Labor, Commerce and Industry","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 38-59-235 SO AS TO PROVIDE HEALTH AND ACCIDENT INSURERS SHALL CONFIRM RECEIPT OF CERTAIN CLAIMS-RELATED INFORMATION BY UNITED STATES MAIL, EMAIL, OR FAX UPON REQUEST AND IN A CERTAIN MANNER; TO PROVIDE THE PROVISIONS OF THIS ACT PREVAIL OVER CONFLICTING PROVISIONS IN INSURANCE POLICIES OR OTHER INSURANCE CONTRACTS; AND TO PROVIDE PENALTIES FOR NONCOMPLIANCE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3164.docx
H. 3165,Development impact fee,Rep. Wooten,"Medical, Military, Public and Municipal Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 6-29-550 SO AS TO REQUIRE A COUNTY TO REPORT A RESIDENTIAL DEVELOPMENT PLAN TO A CITY UNDER CERTAIN CIRCUMSTANCES RELATING TO THE LOCAL COMPREHENSIVE PLANNING PROCESS; BY AMENDING SECTION 5-3-90, RELATING TO FILING NOTICE WITH THE SECRETARY OF STATE, DEPARTMENT OF TRANSPORTATION, AND DEPARTMENT OF PUBLIC SAFETY, SO AS TO REQUIRE NOTICE TO THE COUNTY WHERE PROPERTY TO BE ANNEXED IS LOCATED; BY AMENDING SECTION 6-1-920, RELATING TO DEFINITIONS CONCERNING DEVELOPMENT IMPACT FEES, SO AS TO MODIFY CERTAIN DEFINITIONS; BY AMENDING SECTION 6-1-930, RELATING TO ORDINANCES REQUIRED TO IMPOSE AND COLLECT DEVELOPMENTAL IMPACT FEES, SO AS TO REVISE REQUIREMENTS FOR ORDINANCE PASSAGE PROCEDURES, ORDINANCE CONTENTS, AND RELATED REPORTING REQUIREMENTS; BY AMENDING SECTION 6-1-960, RELATING TO CAPITAL IMPROVEMENTS PLANS RECOMMENDED BY LOCAL PLANNING COMMISSIONS, SO AS TO REVISE NOTICE PUBLICATION REQUIREMENTS, AND TO REVISE PLAN CONTENT REQUIREMENTS; AND BY AMENDING SECTION 6-1-1020, RELATING TO THE REQUIRED REFUND OF IMPACT FEE FUNDS NOT EXPENDED WITHIN THREE YEARS OF THE DATE THEY WERE SCHEDULED, SO AS TO EXTEND THIS PERIOD FROM THREE YEARS TO SEVEN YEARS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3165.docx
H. 3166,Special needs student school bus attendants,Rep. Yow,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 59-67-520, RELATING TO THE TRANSPORTATION OF HANDICAPPED SCHOOL AGE PERSONS ON PUBLIC SCHOOL BUSES, SO AS TO PROVIDE A PUBLIC SCHOOL BUS THAT TRANSPORTS ONE OR MORE CERTAIN HANDICAPPED PERSONS MUST HAVE AN ADULT ATTENDANT TO ACCOMPANY THE PERSON OR PERSONS ON THE BUS WHILE BEING TRANSPORTED, TO PROVIDE THE SCHOOL BUS DRIVER MAY NOT SIMULTANEOUSLY SERVE AS AN ATTENDANT, AND TO PROVIDE BUSES MAY HAVE MULTIPLE ATTENDANTS BUT IS ONLY REQUIRED TO HAVE ONE ATTENDANT.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3166.docx
H. 3167,Handicapped student information for school bus safety,Rep. Yow,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 59-67-520, RELATING TO THE TRANSPORTATION OF HANDICAPPED PERSONS ON PUBLIC SCHOOL BUSES, SO AS TO PROVIDE SCHOOL BUS DRIVERS WHO PROVIDE SUCH TRANSPORTATION HAVE A LEGITIMATE EDUCATIONAL INTEREST IN INFORMATION CONCERNING THE BEHAVIOR OR HEALTH OF THE HANDICAPPED STUDENTS THAT COULD HAVE A HEALTH OR SAFETY IMPACT, AND MUST BE GIVEN SUMMARIES OF SUCH INFORMATION BY SCHOOL DISTRICTS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3167.docx
H. 3168,Rabies vaccinations,Rep. Bailey,"Agriculture, Natural Resources and Environmental Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 47-5-65 SO AS TO PROVIDE UNDER THE INDIRECT SUPERVISION OF A VETERINARIAN, CERTAIN ANIMAL CONTROL AUTHORITY OFFICIALS MAY ADMINISTER RABIES VACCINATIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3168.docx
H. 3169,Driving without a license,Rep. Beach,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 56-1-440, RELATING TO PENALTIES FOR DRIVING WITHOUT LICENSE AND SUMMARY COURT JURISDICTION FOR THIS OFFENSE, SO AS TO PROVIDE PENALTIES FOR PERSONS WHO VIOLATE THIS PROVISION AND ALSO ARE FOUND TO BE UNDOCUMENTED ILLEGAL ALIENS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3169.docx
H. 3170,Driver's licenses,Rep. Beach,Education and Public Works,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 56-1-520 SO AS TO PROVIDE IT IS UNLAWFUL TO DRIVE MOTOR VEHICLES WITH DRIVERS' LICENSES NOT RECOGNIZED IN THIS STATE AND TO PROVIDE A PENALTY.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3170.docx
H. 3171,Maddie's Law,Rep. Beach,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING ""MADDIE'S LAW"" BY ADDING SECTION 56-5-2915 SO AS TO CREATE THE OFFENSE OF ""RECKLESS DRIVING WITH GREAT BODILY INJURY"" AND TO PROVIDE PENALTIES; AND BY AMENDING SECTION 56-5-2910, RELATING TO RECKLESS VEHICULAR HOMICIDE, SO AS TO INCREASE THE PENALTIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3171.docx
H. 3172,Certified SC Grown designation,Rep. Burns,"Agriculture, Natural Resources and Environmental Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 46-3-290 SO AS TO PROHIBIT THE USE OF THE ""CERTIFIED SC GROWN"" DESIGNATION ON FOOD OR FOOD PRODUCTS THAT CONTAIN MESSENGER RIBONUCLEIC ACID AND TO PROVIDE PENALTIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3172.docx
H. 3173,Failure to yield right-of-way,,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 56-5-3255 SO AS TO PROVIDE A PENALTY FOR FAILURE TO YIELD THE RIGHT-OF-WAY WHEN GREAT BODILY INJURY OR DEATH OCCURS.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3173.docx
H. 3174,State Work Program,Rep. Chumley,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING ARTICLE 17 TO CHAPTER 13, TITLE 24 SO AS TO ESTABLISH A STATE WORK PROGRAM WITHIN THE DEPARTMENT OF CORRECTIONS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3174.docx
H. 3175,License plates,Rep. Collins,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 56-3-1230, RELATING TO SPECIFICATIONS OF LICENSE PLATES, THE PERIODIC ISSUANCE OF NEW PLATES, AND THE ISSUANCE OF REVALIDATION STICKERS, SO AS TO PROVIDE THE DEPARTMENT OF MOTOR VEHICLES SHALL ISSUE LICENSE PLATES COMMEMORATING THE TWO HUNDRED FIFTIETH ANNIVERSARY OF THE AMERICAN REVOLUTION.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3175.docx
H. 3176,Failure to stop,Rep. Davis,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 56-5-750, RELATING TO FAILURE TO STOP MOTOR VEHICLES WHEN SIGNALED BY LAW ENFORCEMENT VEHICLES, SO AS TO PROVIDE PENALTIES FOR WILFULLY OR WANTONLY LEADING LAW ENFORCEMENT OFFICERS ON HIGH-SPEED PURSUITS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3176.docx
H. 3177,Inmate voting rights,Rep. Garvin,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 24-3-185 SO AS TO PROVIDE THE DEPARTMENT OF CORRECTIONS SHALL PROVIDE INMATES CERTAIN INFORMATION REGARDING THE RESTORATION OF THEIR VOTING RIGHTS UPON THEIR RELEASE FROM CUSTODY.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3177.docx
H. 3178,Establish Junteenth as a State holiday,Rep. Garvin,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 53-5-10, RELATING TO STATE LEGAL HOLIDAYS, SO AS TO PROVIDE THE NINETEENTH DAY OF JUNE - JUNETEENTH SHALL BE A STATE LEGAL HOLIDAY.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3178.docx
H. 3179,Unfair trade practices,Rep. Gatch,"Labor, Commerce and Industry","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 56-14-170 SO AS TO PROVIDE IT IS UNLAWFUL FOR MANUFACTURERS, FACTORY BRANCHES, FACTORY REPRESENTATIVES, DISTRIBUTORS, WHOLESALERS, DISTRIBUTOR BRANCHES, DISTRIBUTOR REPRESENTATIVES, OR RECREATIONAL VEHICLE DEALERS TO ENGAGE IN UNFAIR METHODS OF COMPETITION AND UNFAIR OR DECEPTIVE ACTS OR PRACTICES, AND TO PROVIDE PENALTIES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3179.docx
H. 3180,Firearms,Rep. Gilliard,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 16-23-210, RELATING TO DEFINITIONS FOR PURPOSES OF THE ARTICLE, SO AS TO DEFINE THE TERMS ""ASSAULT WEAPON"" AND ""HIGH-CAPACITY MAGAZINES""; AND TO AMEND SECTIONS 16-23-220, 16-23-230, AND 16-23-240, ALL RELATING TO THE UNLAWFUL TRANSPORTATION, STORING, KEEPING, OR POSSESSING, AND SALE, RENTAL, OR GIVING AWAY OF MACHINE GUNS, MILITARY FIREARMS, SAWED-OFF SHOTGUNS OR RIFLES, RESPECTIVELY, ALL SO AS TO INCLUDE ASSAULT WEAPONS AND HIGH-CAPACITY MAGAZINES IN THE LIST OF ITEMS BANNED BY THE PROVISIONS OF THE STATUTES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3180.docx
H. 3181,Sexual extortion database,Rep. Guffey,Judiciary,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 16-15-450 SO AS TO PROVIDE THE STATE LAW ENFORCEMENT DIVISION SHALL DEVELOP AND MANAGE A STATEWIDE SEXUAL EXTORTION INVESTIGATION AND OUTCOME DATABASE.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3181.docx
H. 3182,Agriculture,Rep. Haddon,Judiciary,"A JOINT RESOLUTION PROPOSING AN AMENDMENT TO THE CONSTITUTION OF SOUTH CAROLINA, 1895, BY ADDING SECTION 26 TO ARTICLE I SO AS TO PROVIDE THAT ALL INDIVIDUAL CITIZENS IN THIS STATE HAVE THE INALIENABLE RIGHT TO GROW, RAISE, HARVEST, PRODUCE, AND CONSUME FOOD OF THEIR OWN CHOOSING.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3182.docx
H. 3183,Young Farmer Loan Program,Rep. Haddon,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 48-59-160 SO AS TO ESTABLISH THE ""YOUNG FARMER LOAN PROGRAM"" UNDER THE SOUTH CAROLINA CONSERVATION BANK ACT; AND BY AMENDING SECTION 48-59-50, RELATING TO BANK POWERS AND DUTIES OF THE SOUTH CAROLINA CONSERVATION BANK, SO AS TO PROVIDE THE BANK SHALL ADMINISTER THE ""YOUNG FARMER LOAN PROGRAM.""",https://www.scstatehouse.gov/sess126_2025-2026/bills/3183.docx
H. 3184,DEI in state universities,Rep. Magnuson,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 59-101-680 TO PROHIBIT THE USE OF POLITICAL IDEOLOGY OR STATEMENTS ON DIVERSITY, EQUITY, AND INCLUSION IN MAKING ADMISSIONS OR EMPLOYMENT DECISIONS BY PUBLIC INSTITUTIONS OF HIGHER LEARNING, TO PROHIBIT THE USE OF PUBLIC FUNDS FOR SUCH PURPOSES, TO PROHIBIT SUCH INSTITUTIONS FROM REQUIRING FACULTY OR EMPLOYEES TO COMPLETE DIVERSITY, EQUITY, AND INCLUSION TRAINING OR TAKE ADVERSE ACTION AGAINST FACULTY OR EMPLOYEES WHO REFUSE OR FAIL TO PARTICIPATE IN SUCH TRAINING, TO PROHIBIT SUCH INSTITUTIONS FROM INFRINGING ON FIRST AMENDMENT RIGHTS OF FREE SPEECH OF STUDENTS, FACULTY, OR EMPLOYEES, TO PROVIDE REPORTING REQUIREMENTS, TO CLARIFY THE APPLICABILITY OF THESE PROVISIONS, AND TO PROVIDE INSTITUTIONS SHALL PROVIDE ELECTRONIC COPIES OF THESE PROVISIONS TO STUDENTS, EMPLOYEES, AND FACULTY, AMONG OTHER THINGS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3184.docx
H. 3185,Transparency and Integrity in Education Act,Rep. Magnuson,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ENACTING THE ""SOUTH CAROLINA TRANSPARENCY AND INTEGRITY IN EDUCATION ACT"" BY ADDING ARTICLE 5 TO CHAPTER 29, TITLE 59 SO AS TO PROVIDE NECESSARY DEFINITIONS, TO PROVIDE REQUIREMENTS CONCERNING CURRICULUM CONTENT AND SCHOOL EMPLOYEE TRAINING REQUIREMENTS, AMONG OTHER THINGS, TO PROVIDE MEANS FOR ADDRESSING VIOLATIONS, TO PROVIDE RELATED REQUIREMENTS OF LOCAL EDUCATION AGENCIES AND THE STATE BOARD OF EDUCATION, AND TO PROHIBIT SCHOOLS FROM USING, MAKING AVAILABLE, PROMOTING, OR PROVIDING ACCESS TO PORNOGRAPHIC OR PROHIBITED MATERIALS; AND BY AMENDING SECTION 59-28-180, RELATING TO PARENTAL EXPECTATIONS IN THE PARENTAL INVOLVEMENT IN THEIR CHILDREN'S EDUCATION ACT, SO AS TO PROVIDE PARENTS ARE EXPECTED TO BE THE PRIMARY SOURCE OF THE EDUCATION OF THEIR CHILDREN REGARDING MORALS, ETHICS, AND CIVIC RESPONSIBILITY, AND TO PROVIDE A PARENTAL PLEDGE OF EXPECTATIONS MUST BE PROVIDED TO PARENTS AS PART OF THE REGISTRATION AND ENROLLMENT PROCESS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3185.docx
H. 3186,Historical monuments,Rep. Long,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 60-11-75 SO AS TO PROVIDE PLAQUES, MARKERS, OR OTHER MESSAGES ON HISTORICAL MONUMENTS AND MEMORIALS ON PROPERTY OWNED BY POLITICAL SUBDIVISIONS OF THE STATE OR SCHOOL DISTRICTS ARE SUBJECT TO REVIEW AND APPROVAL BY THE DEPARTMENT OF ARCHIVES AND HISTORY, AND TO PROVIDE RELATED REQUIREMENTS FOR A RELATED REVIEW AND APPROVAL PROCESS; AND BY AMENDING SECTION 60-11-30, RELATING TO OBJECTS AND PURPOSES OF THE DEPARTMENT, SO AS TO MAKE CONFORMING CHANGES.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3186.docx
H. 3187,Barber pole,Rep. Long,"Medical, Military, Public and Municipal Affairs","A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 40-7-40 SO AS TO PROHIBIT THE DISPLAY OF A BARBER POLE IF NOT LICENSED IN THE PRACTICE OF BARBERING; AND BY AMENDING SECTION 40-7-20, RELATING TO DEFINITIONS, SO AS TO DEFINE BARBER POLE.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3187.docx
H. 3188,Firefighter training reimbursement,Rep. Long,Ways and Means,A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 40-80-65 SO AS TO PROVIDE PROCEDURES THROUGH WHICH A FIRE DEPARTMENT THAT ASSUMES THE COST OF TRAINING A FIREFIGHTER MAY BE REIMBURSED FOR THESE COSTS BY OTHER FIRE DEPARTMENTS THAT SUBSEQUENTLY HIRE THE FIREFIGHTER WITHIN A CERTAIN PERIOD OF TIME.,https://www.scstatehouse.gov/sess126_2025-2026/bills/3188.docx
H. 3189,Local government meeting agendas,Rep. King,Judiciary,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY ADDING SECTION 6-1-165 SO AS TO PROVIDE SCHOOL DISTRICT BOARD, MUNICIPAL COUNCIL, AND COUNTY COUNCIL MEMBERS ARE ENTITLED TO PLACE ITEMS ON THE AGENDA OF ANY PUBLIC MEETING OF THE BOARD OR COUNCIL ON WHICH THEY SERVE, TO PROVIDE SUCH REQUESTED ITEMS MUST BE PLACED ON THE AGENDA IF OTHERWISE IN COMPLIANCE WITH FREEDOM OF INFORMATION ACT NOTICE REQUIREMENTS, TO PROVIDE THE MEMBER IS ENTITLED TO PERIODS OF PERSONAL PRIVILEGE TO ADDRESS ANY FAILURES TO PLACE ITEMS ON THE AGENDA, AND TO PROVIDE SUCH PERIODS OF PERSONAL PRIVILEGE MUST OCCUR BEFORE THE MEETING MAY BE ADJOURNED.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3189.docx
H. 3190,Notary fees,Rep. Ligon,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 26-1-100, RELATING TO FEES FOR NOTARIAL ACTS, SO AS TO INCREASE THE MAXIMUM FEES THAT NOTARIES MAY CHARGE FOR NOTARIAL ACTS TO TEN DOLLARS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3190.docx
H. 3191,School board member benefits,Rep. J. L. Johnson,Ways and Means,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 1-11-720, RELATING TO ENTITIES WHOSE EMPLOYEES AND RETIREES ARE ELIGIBLE FOR STATE HEALTH AND DENTAL INSURANCE PLANS, SO AS TO INCLUDE SCHOOL BOARD MEMBERS.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3191.docx
H. 3192,Special education teacher salaries,Rep. J. L. Johnson,Education and Public Works,"A BILL TO AMEND THE SOUTH CAROLINA CODE OF LAWS BY AMENDING SECTION 59-20-50, RELATING TO PUBLIC SCHOOL TEACHER SALARY SCHEDULES, SO AS TO PROVIDE EACH SCHOOL DISTRICT SHALL PAY EACH CERTIFIED SPECIAL EDUCATION TEACHER WHO IS TEACHING SPECIAL EDUCATION COURSES FULL-TIME IN THE DISTRICT AN ANNUAL SALARY OF AT LEAST FIFTY-TWO THOUSAND DOLLARS BEGINNING WITH THE 2026-2027 SCHOOL YEAR.",https://www.scstatehouse.gov/sess126_2025-2026/bills/3192.docx
